npi,name,phone,address,city,state,zip,taxonomy,provider_type,website,search_query
1285947887,Pgr,2812219992,9639 HILLCROFT AVE. # 888,Houston,TX,770963805,"Psychologist, Clinical",Organization,https://uofgpgrblog.squarespace.com/pgrblog/2020/12/01/mindyourmind,"""Pgr"" Houston TX mental health practice"
1932979630,Physicians Transitional Care Group,7135926776,1328 S LOOP W STE 220,Houston,TX,770544008,Family Medicine,Organization,,"""Physicians Transitional Care Group"" Houston TX mental health practice"
1477178440,Positive Life & Learning Solutions,7134975540,"10023 MAIN ST C-4 HOUSTON, TX 77025",Houston,TX,770251166,Case Management,Organization,https://www.positivelifelearning.org/contact-us/,"""Positive Life & Learning Solutions"" Houston TX mental health practice"
1578388112,Positive Steps Counseling,8323350174,6414 ANNUNCIATION ST,Houston,TX,770162102,"Social Worker, Clinical",Organization,https://positivestepscounseling.com/team/,"""Positive Steps Counseling"" Houston TX mental health practice"
1366984684,Practice Intergrated Behavioral Health,8322484636,627 W 19TH ST SUITE 203,Houston,TX,77008,"Counselor, Professional",Organization,,"""Practice Intergrated Behavioral Health"" Houston TX mental health practice"
1700430485,Prestigious Counseling & Consulting Services,7139096961,3000 WESLAYAN ST SUITE #265,Houston,TX,77027,"Social Worker, Clinical",Organization,,"""Prestigious Counseling & Consulting Services"" Houston TX mental health practice"
1326488073,Prevail Counseling & Forensic Mental Health Consulting,9364439629,620 LONGMIRE RD,Conroe,TX,773041819,"Clinic/Center, Mental Health (Including Community Mental Health Center)",Organization,,"""Prevail Counseling & Forensic Mental Health Consulting"" Conroe TX mental health practice"
1285409359,Private Practice For Black Girls,8325597520,14405 WALTERS RD STE 1016,Houston,TX,770141493,"Social Worker, Clinical",Organization,,"""Private Practice For Black Girls"" Houston TX mental health practice"
1881850923,Prosperity In Health,8323435931,4903 RIDGE HARBOR DR,Houston,TX,770535319,"Social Worker, Clinical",Organization,,"""Prosperity In Health"" Houston TX mental health practice"
1669720504,Psych On Site Of Florida,7135282328,3007 CAROLINE ST,Houston,TX,770042822,"Social Worker, Clinical",Organization,,"""Psych On Site Of Florida"" Houston TX mental health practice"
1922367234,Psych On Site Of Indiana,7139428100,3007 CAROLINE ST,Houston,TX,770042822,"Social Worker, Clinical",Organization,,"""Psych On Site Of Indiana"" Houston TX mental health practice"
1710309711,Psych On Site Of Kentucky,7135282328,3007 CAROLINE ST,Houston,TX,770042822,"Psychologist, Clinical",Organization,,"""Psych On Site Of Kentucky"" Houston TX mental health practice"
1780939579,Psych On Site Of North Carolina,7135282328,3007 CAROLINE ST,Houston,TX,770042822,"Social Worker, Clinical",Organization,,"""Psych On Site Of North Carolina"" Houston TX mental health practice"
1205195328,Psych On Site Of South Carolina,7135282328,3007 CAROLINE ST,Houston,TX,770042822,"Social Worker, Clinical",Organization,,"""Psych On Site Of South Carolina"" Houston TX mental health practice"
1992133375,Psych On Site Of Tennessee,7135282328,3007 CAROLINE ST,Houston,TX,770042822,"Psychologist, Clinical",Organization,,"""Psych On Site Of Tennessee"" Houston TX mental health practice"
1497041636,Psychological Center,7138500049,4635 SOUTHWEST FWY STE 635,Houston,TX,770277112,Psychologist,Organization,https://granburypsychologicalcenter.com/,"""Psychological Center"" Houston TX mental health practice"
1972898344,Psychological Holdings,7138500049,4314 YOAKUM BLVD,Houston,TX,770065818,Psychologist,Organization,,"""Psychological Holdings"" Houston TX mental health practice"
1225684814,Psykhe Incorporated,2813024148,4606 FM 1960 RD W STE 600,Houston,TX,770694613,Community/Behavioral Health,Organization,https://www.psykheinc.com/,"""Psykhe Incorporated"" Houston TX mental health practice"
1881970382,Quality Behavior & Health Services,2818791728,12935 OLD RICHMOND RD,Houston,TX,770992246,"Social Worker, Clinical",Organization,,"""Quality Behavior & Health Services"" Houston TX mental health practice"
1053031104,Ready Therapeutic Solutions,7139623819,12337 JONES RD STE 408,Houston,TX,770704845,"Social Worker, Clinical",Organization,https://readytherapeuticsolutions.com/contact-us,"""Ready Therapeutic Solutions"" Houston TX mental health practice"
1689545899,Real Worx Therapy,8324604926,701 N POST OAK RD STE 145,Houston,TX,770243923,"Social Worker, Clinical",Organization,,"""Real Worx Therapy"" Houston TX mental health practice"
1144147562,Recovery Tides,7132814423,950 ECHO LN STE 200,Houston,TX,770242822,"Social Worker, Clinical",Organization,https://www.beachesrecovery.com/rehab-blog/molly-vs-ecstasy-whats-the-difference/,"""Recovery Tides"" Houston TX mental health practice"
1801550231,Reinforcing Houston,8004026311,5600 NW CENTRAL DR STE 142,Houston,TX,770922071,"Counselor, Mental Health",Organization,,"""Reinforcing Houston"" Houston TX mental health practice"
1568599785,Remedi Plus,8328915127,4141 SW FWY STE. 510,Houston,TX,770277313,"Social Worker, Clinical",Organization,,"""Remedi Plus"" Houston TX mental health practice"
1841163862,Renaissance Mental Health,7139558829,540 HEIGHTS BLVD,Houston,TX,770072552,"Social Worker, Clinical",Organization,https://renaissancementalhealth.com/,"""Renaissance Mental Health"" Houston TX mental health practice"
1255281218,Renew Yu Counseling & Mental Wellness,2818298887,11111 KATY FREEWAY STE 911,Houston,TX,77079,"Social Worker, Clinical",Organization,,"""Renew Yu Counseling & Mental Wellness"" Houston TX mental health practice"
1942828009,Reset Your Path,7135628130,2200 NORTH LOOP W STE 130,Houston,TX,770181755,Counselor,Organization,,"""Reset Your Path"" Houston TX mental health practice"
1225745904,Resilience Counseling And Wellness,8328109534,4801 WOODWAY DR STE 435W,Houston,TX,770561875,"Counselor, Professional",Organization,,"""Resilience Counseling And Wellness"" Houston TX mental health practice"
1497470090,Restoration House Alcohol And Drug Education Services,7138322027,501 CONGRESS AVE STE 150,Austin,TX,787013575,"Counselor, Mental Health",Organization,https://www.texasdrugoffenderclass.com/,"""Restoration House Alcohol And Drug Education Services"" Austin TX mental health practice"
1356199053,Retrospective Wellness,8324097242,1880 S DAIRY ASHFORD RD STE 207,Houston,TX,770774759,Case Management,Organization,https://www.retrospectivewellnessgroup.com/,"""Retrospective Wellness"" Houston TX mental health practice"
1063002632,Reverence Equality Healthcare,3463293181,11811 NORTH FWY STE 100,Houston,TX,770603244,Nurse Practitioner,Organization,,"""Reverence Equality Healthcare"" Houston TX mental health practice"
1801532320,Revitalized Resilience,4103227595,500 CRAWFORD ST APT 539,Houston,TX,770022265,"Social Worker, Clinical",Organization,https://www.revitalizedresilience.com/,"""Revitalized Resilience"" Houston TX mental health practice"
1508451956,Riaz Counseling,3466108778,5353 W ALABAMA ST STE 570,Houston,TX,770565999,"Counselor, Mental Health",Organization,https://www.riazcounseling.com/,"""Riaz Counseling"" Houston TX mental health practice"
1053953174,Riverunbroken Trauma Counseling,8322804054,5870 HIGHWAY 6 N STE 311,Houston,TX,770841857,"Social Worker, Clinical",Organization,,"""Riverunbroken Trauma Counseling"" Houston TX mental health practice"
1376407023,Rock Soterion Kingdom Counseling Center,8328191096,4101 BROADWAY ST,Houston,TX,770874705,"Counselor, Mental Health",Organization,,"""Rock Soterion Kingdom Counseling Center"" Houston TX mental health practice"
1134606981,Rsmith-counseling,2818509336,480 N SAM HOUSTON PKWY E STE 308,Houston,TX,770603586,"Counselor, Professional",Organization,,"""Rsmith-counseling"" Houston TX mental health practice"
1881365310,Safe Healing Space,2533476949,7922 BOOKER ST,Houston,TX,770285506,"Social Worker, Clinical",Organization,https://hopeandhealingcenter.org/get-help-hope-line/,"""Safe Healing Space"" Houston TX mental health practice"
1508632555,Safe Mind Space Counseling Group,4094199189,1335 REGENTS PARK DR STE 140,Houston,TX,770582558,"Social Worker, Clinical",Organization,http://safemindspacecg.com/about/,"""Safe Mind Space Counseling Group"" Houston TX mental health practice"
1033136700,Sage Institute,7132561127,10333 NORTHWEST FWY STE 505,Houston,TX,770928219,"Social Worker, Clinical",Organization,,"""Sage Institute"" Houston TX mental health practice"
1619833605,Sagrada Familia Sanctuary,8324097163,8923 RAILTON ST,Houston,TX,770801746,"Clinic/Center, Adult Mental Health",Organization,,"""Sagrada Familia Sanctuary"" Houston TX mental health practice"
1124886486,Salem Therapeutics,8323080764,9800 PAGEWOOD LN APT 2605,Houston,TX,770425531,"Counselor, Professional",Organization,,"""Salem Therapeutics"" Houston TX mental health practice"
1235902529,Salty Sunshine,3464370777,4306 YOAKUM BLVD STE 510,Houston,TX,770065884,"Social Worker, Clinical",Organization,,"""Salty Sunshine"" Houston TX mental health practice"
1174209571,Santa Maria Hostel,7133012618,2605 PARKER ROAD,Houston,TX,77093,"Clinic/Center, Rehabilitation, Substance Use Disorder",Organization,https://santamariahostel.org/,"""Santa Maria Hostel"" Houston TX mental health practice"
1386525319,Scp Davison,8324813627,1524 3RD ST,Missouri City,TX,774891149,"Counselor, Professional",Organization,,"""Scp Davison"" Missouri City TX mental health practice"
1457618365,Selim Behavioral Health Network,7132927315,7324 SOUTHWEST FWY SUITE 835,Houston,TX,770742012,"Social Worker, Clinical",Organization,,"""Selim Behavioral Health Network"" Houston TX mental health practice"
1790733905,Senior Connections Of Texas,8324482800,605 N HIGHWAY 290,Elgin,TX,786212510,"Counselor, Professional",Organization,,"""Senior Connections Of Texas"" Elgin TX mental health practice"
1265705321,Senior Psych,7139428100,3007 CAROLINE ST,Houston,TX,770042822,"Social Worker, Clinical",Organization,,"""Senior Psych"" Houston TX mental health practice"
1649566795,Senior Psychological Care Dallas I,7138500049,4635 SOUTHWEST FWY STE 635,Houston,TX,770277112,Psychologist,Organization,,"""Senior Psychological Care Dallas I"" Houston TX mental health practice"
1245526490,Senior Psychological Care I,7138500049,4635 SOUTHWEST FWY STE 635,Houston,TX,770277112,Psychologist,Organization,,"""Senior Psychological Care I"" Houston TX mental health practice"
1205122355,Senior Psychological Care Sa I,7138500049,4635 SOUTHWEST FWY STE 635,Houston,TX,770277112,Psychologist,Organization,,"""Senior Psychological Care Sa I"" Houston TX mental health practice"
1912889080,Serve Joy,6154141402,14019 INLAND HILL ST,Houston,TX,770454599,"Social Worker, Clinical",Organization,,"""Serve Joy"" Houston TX mental health practice"
1740643642,Sga Services Texas,7138185374,2200 NORTH LOOP W SUITE 351,Houston,TX,770188009,"Social Worker, Clinical",Organization,,"""Sga Services Texas"" Houston TX mental health practice"
1790558484,Shiftwise Wellness,2816690698,2323 S VOSS RD,Houston,TX,770573814,"Social Worker, Clinical",Organization,https://www.shiftwisewellness.com/,"""Shiftwise Wellness"" Houston TX mental health practice"
1598604837,Sierra Leone Rural Mental Health Advocacy And Consultancy,3468475924,8007 BARNES RIDGE LN,Houston,TX,770720103,"Social Worker, Clinical",Organization,,"""Sierra Leone Rural Mental Health Advocacy And Consultancy"" Houston TX mental health practice"
1477115509,Silver Linings Counseling Services,7135972589,3880 GREENHOUSE RD STE 415,Houston,TX,770843486,"Social Worker, Clinical",Organization,https://www.silverliningsservices.com/,"""Silver Linings Counseling Services"" Houston TX mental health practice"
1609739879,Sims Social Services,7139850103,9894 BISSONNET ST STE 422,Houston,TX,770368442,Case Management,Organization,,"""Sims Social Services"" Houston TX mental health practice"
1033536255,Sorc,4193789212,11811 NORTH FWY STE 100,Houston,TX,770603244,Case Management,Organization,,"""Sorc"" Houston TX mental health practice"
1689435398,Soul Butterfly Healthcare,2819055586,810 HIGHWAY 6 S STE 203,Houston,TX,770794022,"Clinic/Center, Multi-Specialty",Organization,,"""Soul Butterfly Healthcare"" Houston TX mental health practice"
1700551447,Soulfully Urs,2818886137,9898 BISSONNET ST STE 470,Houston,TX,770368280,Community/Behavioral Health,Organization,,"""Soulfully Urs"" Houston TX mental health practice"
1669264107,Sound Decisions,8329778047,30806 ACADEMY TRACE DR,Spring,TX,773864006,"Social Worker, Clinical",Organization,,"""Sound Decisions"" Spring TX mental health practice"
1932453008,Southern Comfort Behavioral Health Center,8326898770,7119 VILLAGE WAY,Houston,TX,770872904,"Social Worker, Clinical",Organization,,"""Southern Comfort Behavioral Health Center"" Houston TX mental health practice"
1083957815,Southern Comfort Behavioral Health Center,8324264697,9146 EASTEX FWY,Houston,TX,770937020,"Social Worker, Clinical",Organization,,"""Southern Comfort Behavioral Health Center"" Houston TX mental health practice"
1518617117,Sozo Counseling Services,2536770952,11327 CASCADING STREAM WAY,Houston,TX,770442257,"Social Worker, Clinical",Organization,,"""Sozo Counseling Services"" Houston TX mental health practice"
1255517215,Specialty Weight Control Incorporated,7137950302,8111 N STADIUM DR STE 200,Houston,TX,770541826,"Social Worker, Clinical",Organization,,"""Specialty Weight Control Incorporated"" Houston TX mental health practice"
1528440047,Spencer & Associates Therapeutic Alliance,8327562749,12340 JONES RD STE 290,Houston,TX,770703129,"Social Worker, Clinical",Organization,https://www.spencertherapies.com/portfolio-types/meet-our-team/,"""Spencer & Associates Therapeutic Alliance"" Houston TX mental health practice"
1376089185,Spencer And Associates Therapeutic Alliance,8327562749,12340 JONES RD STE 290,Houston,TX,770703129,"Social Worker, Clinical",Organization,,"""Spencer And Associates Therapeutic Alliance"" Houston TX mental health practice"
1780618769,Starpoint Health Services,7132830095,12515 FONDREN RD STE M,Houston,TX,770356208,"Social Worker, Clinical",Organization,,"""Starpoint Health Services"" Houston TX mental health practice"
1427812775,Stern Wellness,7138750890,3100 RICHMOND AVE STE 255,Houston,TX,770983000,"Social Worker, Clinical",Organization,,"""Stern Wellness"" Houston TX mental health practice"
1548086606,Stonebridge Foundation,8323265000,5303 PEBBLE SPRINGS DR,Houston,TX,770662542,"Custodial Care Facility, Adult Care Home",Organization,,"""Stonebridge Foundation"" Houston TX mental health practice"
1730738857,Stonebridge Living,8323265000,5303 PEBBLE SPRINGS DR,Houston,TX,770662542,"Custodial Care Facility, Adult Care Home",Organization,,"""Stonebridge Living"" Houston TX mental health practice"
1205016128,Stonebridge Structured Independent Living,8323265000,5303 PEBBLE SPRINGS DR,Houston,TX,770662542,"Custodial Care Facility, Adult Care Home",Organization,,"""Stonebridge Structured Independent Living"" Houston TX mental health practice"
1205236809,Stresscare 360,2816283371,2500 WILCREST DR SUITE 300,Houston,TX,770422752,"Social Worker, Clinical",Organization,,"""Stresscare 360"" Houston TX mental health practice"
1699362350,Sulcata Psychiatry,2817478588,12075 SPRING CYPRESS RD STE D,Tomball,TX,773778040,"Clinic/Center, Mental Health (Including Community Mental Health Center)",Organization,,"""Sulcata Psychiatry"" Tomball TX mental health practice"
1184771933,Surety Healthcare Consultants,2814635000,9923 BURNTFORK ST,Houston,TX,770645435,"Social Worker, Clinical",Organization,,"""Surety Healthcare Consultants"" Houston TX mental health practice"
1114630498,T.o.u.c.h,4019543493,3131 WEST LOOP S APT 326,Houston,TX,770276130,"Social Worker, Clinical",Organization,,"""T.o.u.c.h"" Houston TX mental health practice"
1063922987,Tailwinds Counseling,7133643252,1401 RICHMOND AVE STE 290,Houston,TX,770065562,"Social Worker, Clinical",Organization,,"""Tailwinds Counseling"" Houston TX mental health practice"
1821756974,Take A Break With Kate,7134442647,2922 MID LN,Houston,TX,770274912,"Social Worker, Clinical",Organization,,"""Take A Break With Kate"" Houston TX mental health practice"
1710623087,Tanglewood Behavioral Health Group,8329317596,1220 AUGUSTA DR STE 290,Houston,TX,770572261,"Social Worker, Clinical",Organization,https://tanglewoodbehavioral.com/,"""Tanglewood Behavioral Health Group"" Houston TX mental health practice"
1790493161,Tedder's Counseling Corner,8324773113,3880 GREENHOUSE RD STE 411,Houston,TX,770843486,"Social Worker, Clinical",Organization,,"""Tedder's Counseling Corner"" Houston TX mental health practice"
1689697658,Telecare Mental Health Services Of Texas,7133392254,6300 WESTPARK DR SUITE 130,Houston,TX,770577205,"Counselor, Mental Health",Organization,,"""Telecare Mental Health Services Of Texas"" Houston TX mental health practice"
1639984230,Thanks Therapy Counseling And Consulting,9038510538,10373 BRIAR FOREST DR,Houston,TX,770422451,"Social Worker, Clinical",Organization,,"""Thanks Therapy Counseling And Consulting"" Houston TX mental health practice"
1578953857,The Adolescent Center And Mental Health Services,8324842635,3730 KIRBY DR STE 904,Houston,TX,770983994,"Psychologist, Clinical",Organization,https://theadolescentcenter.com/,"""The Adolescent Center And Mental Health Services"" Houston TX mental health practice"
1487229571,The Allice Collective For Mental Health & Community Engagement,8325365948,7457 HARWIN DR STE 266,Houston,TX,770362018,Community/Behavioral Health,Organization,https://www.theallice.org/,"""The Allice Collective For Mental Health & Community Engagement"" Houston TX mental health practice"
1043910086,The Center For Partnership And Peace,2817660836,3100 RICHMOND AVE STE 307,Houston,TX,770983015,"Social Worker, Clinical",Organization,https://www.therapyatcpp.care/,"""The Center For Partnership And Peace"" Houston TX mental health practice"
1780617134,The Council On Recovery,2812009120,303 JACKSON HILL ST,Houston,TX,770077407,Counselor,Organization,https://recovery.com/council-on-recovery-houston-texas/,"""The Council On Recovery"" Houston TX mental health practice"
1093488371,The Courageous You,8325984003,7457 HARWIN DR STE 266,Houston,TX,770362018,"Social Worker, Clinical",Organization,https://www.courageousyoutherapy.com/post/what-style-of-non-monogamy-is-right-for-you,"""The Courageous You"" Houston TX mental health practice"
1720611668,The Helping Couch,2818190398,957 NASA PKWY # 1047,Houston,TX,770583039,"Social Worker, Clinical",Organization,,"""The Helping Couch"" Houston TX mental health practice"
1760338032,The Imago Dei Firm,2812997873,3030 W FUQUA ST # 451746,Houston,TX,770456600,"Social Worker, Clinical",Organization,,"""The Imago Dei Firm"" Houston TX mental health practice"
1417696642,The Integrated Self,7133645006,9320 EMNORA LN # 430603,Houston,TX,770804426,"Social Worker, Clinical",Organization,,"""The Integrated Self"" Houston TX mental health practice"
1851675060,The Life Change Ministries,2814674568,1110 MARNE LN,Houston,TX,770901231,"Social Worker, Clinical",Organization,,"""The Life Change Ministries"" Houston TX mental health practice"
1164571865,The Montrose Center,7135290037,401 BRANARD ST 2ND FLOOR,Houston,TX,770065015,"Social Worker, Clinical",Organization,,"""The Montrose Center"" Houston TX mental health practice"
1033686654,The Oasis Treatment Center,8323387103,6035 AIRLINE DR STE 3,Houston,TX,770764224,"Social Worker, Clinical",Organization,https://theoasistreatmentcenter.com/,"""The Oasis Treatment Center"" Houston TX mental health practice"
1598381956,The Olive Tree Counseling And Supervision,2817433468,12262 QUEENSTON BLVD STE E,Houston,TX,770955361,"Social Worker, Clinical",Organization,https://therapyfinder.com/therapist/the-olive-tree-counseling-lcsw-cypress-tx,"""The Olive Tree Counseling And Supervision"" Houston TX mental health practice"
1154199768,The One Discovery Rtc,2815013436,1904 HOWTH AVE,Houston,TX,770510001,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",Organization,https://www.theonediscovery.com/general-residential-treatment-center-our-staff,"""The One Discovery Rtc"" Houston TX mental health practice"
1508824186,The Pain Care Center,9798481886,2327 W HIGHWAY 35,Angleton,TX,775157455,Physical Therapist,Organization,,"""The Pain Care Center"" Angleton TX mental health practice"
1093012569,The Path To Success,7135330613,4802 CAROLINE ST,Houston,TX,770045608,Substance Abuse Rehabilitation Facility,Organization,,"""The Path To Success"" Houston TX mental health practice"
1821475039,The Resilience Center Of Houston,3462063992,14930 MUESCHKE RD STE 100,Cypress,TX,774330980,Marriage & Family Therapist,Organization,https://www.resiliencecenterhouston.com/locations/cypress,"""The Resilience Center Of Houston"" Cypress TX mental health practice"
1083231757,The Sanctuary Foster Care Services,7133972797,1350 NASA PKWY STE 210,Houston,TX,770582800,"Social Worker, Clinical",Organization,,"""The Sanctuary Foster Care Services"" Houston TX mental health practice"
1609429786,The Semicolon Group,2814756760,13810 CHAMPION FOREST DR STE 150,Houston,TX,770691883,"Social Worker, Clinical",Organization,https://thesemicolongroup.com/,"""The Semicolon Group"" Houston TX mental health practice"
1174082879,The Successful Healing Center,7133019358,8914 SCENIC GREEN DR,Houston,TX,770888009,"Social Worker, Clinical",Organization,,"""The Successful Healing Center"" Houston TX mental health practice"
1750048625,The Successful Healing Center,7139090277,8914 SCENIC GREEN DR,Houston,TX,770888009,"Social Worker, Clinical",Organization,,"""The Successful Healing Center"" Houston TX mental health practice"
1245994169,The Therapy Corner Counseling & Consulting,8326472374,6671 SOUTHWEST FWY STE 427,Houston,TX,770742212,"Counselor, Mental Health",Organization,https://www.thetherapycornerhouston.com/ttcservices,"""The Therapy Corner Counseling & Consulting"" Houston TX mental health practice"
1649903998,The Way Forward Counseling And Consulting Services,9854380438,5105 ASHWOOD DR,Baytown,TX,775212907,"Social Worker, Clinical",Organization,,"""The Way Forward Counseling And Consulting Services"" Baytown TX mental health practice"
1295504603,The Women's Home,7135213150,811 WESTHEIMER RD,Houston,TX,770063917,"Clinic/Center, Rehabilitation, Substance Use Disorder",Organization,https://www.thewomenshome.org/,"""The Women's Home"" Houston TX mental health practice"
1811685738,Therapy By Ivy,8328441489,4331 ROBERTSON ST,Houston,TX,770094127,"Social Worker, Clinical",Organization,,"""Therapy By Ivy"" Houston TX mental health practice"
1447978259,Thrive Mental Health,8323468082,128 VISION PARK BLVD STE 230,Shenandoah,TX,773843018,"Counselor, Mental Health",Organization,https://thrivemental.health/,"""Thrive Mental Health"" Shenandoah TX mental health practice"
1235917923,Thrive Together Social Work And Therapy,8326571619,7790 W GRAND PKWY S STE 103,Richmond,TX,774065830,"Social Worker, Clinical",Organization,,"""Thrive Together Social Work And Therapy"" Richmond TX mental health practice"
1316390693,Totalcare Plus,2817173099,10327 HOMESTEAD RD,Houston,TX,770163305,"Social Worker, Clinical",Organization,,"""Totalcare Plus"" Houston TX mental health practice"
1710218136,Totalcare Services,7136730432,4315 LOCKWOOD DR SUITE #7,Houston,TX,770264117,"Social Worker, Clinical",Organization,https://totalcareservicesllc.com/,"""Totalcare Services"" Houston TX mental health practice"
1629941380,Transformational Thinking Academy,2168551664,10421 DEERWOOD RD UNIT 1312,Houston,TX,770421183,"Social Worker, Clinical",Organization,,"""Transformational Thinking Academy"" Houston TX mental health practice"
1821717638,Trauma Relief Therapy Of Texas,2812504344,4900 TRAVIS ST UNIT 215,Houston,TX,770022454,"Counselor, Mental Health",Organization,,"""Trauma Relief Therapy Of Texas"" Houston TX mental health practice"
1124703707,Trauma Resolution Center Of Texas,2816437247,7915 FM 1960 RD W STE 209,Houston,TX,770705726,"Social Worker, Clinical",Organization,,"""Trauma Resolution Center Of Texas"" Houston TX mental health practice"
1508465592,Trinity Community Healthcare,8323224949,14501 EMPANADA DR APT 2404,Houston,TX,770833394,"Clinic/Center, Community Health",Organization,,"""Trinity Community Healthcare"" Houston TX mental health practice"
1518887215,Trinity Counseling And Wellness,8329306631,4227 WIND SWELL LN,Houston,TX,770531400,"Social Worker, Clinical",Organization,https://www.trinitycounselingandwellness.com/,"""Trinity Counseling And Wellness"" Houston TX mental health practice"
1962369561,Triumph Recovery And Counseling Center,8324057764,13231 CHAMPION FOREST DR STE 206,Houston,TX,770692647,"Social Worker, Clinical",Organization,,"""Triumph Recovery And Counseling Center"" Houston TX mental health practice"
1740445915,Tyler W Hartson,7134086655,401 GALE ST,Houston,TX,770092629,"Social Worker, Clinical",Organization,,"""Tyler W Hartson"" Houston TX mental health practice"
1508167495,Ujima Foundation,7135749035,8323 SOUTHWEST FWY SUITE 561,Houston,TX,770741615,"Social Worker, Clinical",Organization,https://www.ujimafoundation.org/,"""Ujima Foundation"" Houston TX mental health practice"
1427648641,Uniquely You Behavioral Health Services,7134975344,9894 BISSONNET ST STE 330,Houston,TX,770368241,Case Management,Organization,https://uniquelyyoubhs.org/,"""Uniquely You Behavioral Health Services"" Houston TX mental health practice"
1306246137,Urgent Psych Care,7137472700,8399 ALMEDA RD STE L,Houston,TX,770547105,"Psychologist, Clinical",Organization,,"""Urgent Psych Care"" Houston TX mental health practice"
1124889332,Vada Counseling,2816260505,2010 NORTH LOOP W STE 240,Houston,TX,770188125,"Counselor, Professional",Organization,https://www.vadacounseling.com/,"""Vada Counseling"" Houston TX mental health practice"
1306174297,Vermon Earl Lacy Iii,8326752275,10190 KATY FWY STE 351,Houston,TX,770435236,"Social Worker, Clinical",Organization,,"""Vermon Earl Lacy Iii"" Houston TX mental health practice"
1558932400,Viemed Clinical Services,7137777368,16903 RED OAK DR # LP172C,Houston,TX,770903914,"Social Worker, Clinical",Organization,https://www.viemed.com/privacy-policy/,"""Viemed Clinical Services"" Houston TX mental health practice"
1093227639,Vitality Counseling And Wellness,2819656384,14405 WALTERS RD STE 606,Houston,TX,770141390,"Social Worker, Clinical",Organization,https://vitalitycounselor.com/trauma-series-part-2-ptsd/,"""Vitality Counseling And Wellness"" Houston TX mental health practice"
1437856358,Voice Counseling And Life Skills,2818153611,4600 HIGHWAY 6 N STE 328,Houston,TX,770842884,"Counselor, Professional",Organization,https://www.voicecounseling.org/contact,"""Voice Counseling And Life Skills"" Houston TX mental health practice"
1649638982,Voice Of Hope,8328446731,10601 GRANT RD SUITE 114,Houston,TX,770704400,"Social Worker, Clinical",Organization,,"""Voice Of Hope"" Houston TX mental health practice"
1528904018,Walker Family Services Tx Incorporated,9432012038,708 MAIN ST FL 10,Houston,TX,770023246,"Social Worker, Clinical",Organization,,"""Walker Family Services Tx Incorporated"" Houston TX mental health practice"
1912603606,Washburn Counseling Services,7133226768,3120 SOUTHWEST FWY STE 619,Houston,TX,770984521,"Social Worker, Clinical",Organization,,"""Washburn Counseling Services"" Houston TX mental health practice"
1407511082,Wellness Magnificence Psychotherapy & Consulting,8325909779,5850 SAN FELIPE ST STE 500,Houston,TX,770578003,"Social Worker, Clinical",Organization,https://wellnessmagnificence.com/,"""Wellness Magnificence Psychotherapy & Consulting"" Houston TX mental health practice"
1902243256,Wellspring Family & Community Institute,8328811264,440 BENMAR DR STE 2255,Houston,TX,770603169,"Counselor, Professional",Organization,,"""Wellspring Family & Community Institute"" Houston TX mental health practice"
1023554854,Wendy L Campbell,7133809475,2421 TANGLEY ST STE 117,Houston,TX,770052517,"Social Worker, Clinical",Organization,,"""Wendy L Campbell"" Houston TX mental health practice"
1851012371,West Houston Counseling And Psychology,8322301167,14133 MEMORIAL DR STE 7,Houston,TX,770796800,"Social Worker, Clinical",Organization,https://www.westhoustonpsych.com/,"""West Houston Counseling And Psychology"" Houston TX mental health practice"
1962169219,Willow Well Therapy,8324080898,110 VINTAGE PARK BLVD STE 270,Houston,TX,770704048,"Social Worker, Clinical",Organization,,"""Willow Well Therapy"" Houston TX mental health practice"
1447070701,Wlm Clinical Services,7132945291,1219 LINDFIELD LN,Houston,TX,770731325,"Social Worker, Clinical",Organization,,"""Wlm Clinical Services"" Houston TX mental health practice"
1316884737,Word Of Life Helping Hands,2812195698,12515 ENCHANTED PATH DR,Houston,TX,770441319,"Counselor, Mental Health",Organization,,"""Word Of Life Helping Hands"" Houston TX mental health practice"
1477880391,Wrap Around Healthcare Management,2818759122,1100 GREENS PKWY STE 300,Houston,TX,770674228,"Counselor, Mental Health",Organization,,"""Wrap Around Healthcare Management"" Houston TX mental health practice"
1275277899,A Distinct Approach Counseling Services,5043381128,5900 BALCONES DR STE 100,Austin,TX,787314298,"Social Worker, Clinical",Organization,,"""A Distinct Approach Counseling Services"" Austin TX mental health practice"
1811560683,Abundant Life Counseling Services,5122585100,13740 N HWY 183 STE S1,Austin,TX,787501841,"Counselor, Professional",Organization,https://abundantlifecounseling.com/,"""Abundant Life Counseling Services"" Austin TX mental health practice"
1568116481,Ac Ryan Psychotherapy,5128463069,1010 LAND CREEK CV STE 150,Austin,TX,787467652,"Social Worker, Clinical",Organization,,"""Ac Ryan Psychotherapy"" Austin TX mental health practice"
1851930598,Aegis Wellness Center,5128317008,2222 WESTERN TRAILS BLVD STE 107,Austin,TX,787451601,"Social Worker, Clinical",Organization,https://www.aegiswellnesscenter.com/,"""Aegis Wellness Center"" Austin TX mental health practice"
1922624410,Against The Grain Counseling,5126689904,6700 MENCHACA RD,Austin,TX,787455010,"Social Worker, Clinical",Organization,,"""Against The Grain Counseling"" Austin TX mental health practice"
